investor_id,total_transactions,avg_gap_days,max_gap_days,at_risk
INV002463,7,79.5,232.0,True
INV002464,7,33.0,97.0,True
INV002466,12,44.0,108.0,True
INV002467,10,42.55555555555556,111.0,True
INV002468,7,55.166666666666664,117.0,True
INV002469,10,41.888888888888886,121.0,True
INV002471,11,34.9,98.0,True
INV002472,10,47.111111111111114,113.0,True
INV002473,8,62.0,320.0,True
INV002475,11,44.7,119.0,True
INV002476,9,53.75,104.0,True
INV002483,8,61.285714285714285,180.0,True
INV002485,12,33.72727272727273,74.0,True
INV002486,9,47.5,129.0,True
INV002488,7,58.333333333333336,111.0,True
INV002490,10,54.44444444444444,125.0,True
INV002495,10,51.333333333333336,174.0,True
INV002496,7,44.166666666666664,85.0,True
INV002497,12,42.81818181818182,146.0,True
INV002499,8,56.42857142857143,101.0,True
INV002500,12,43.18181818181818,130.0,True
INV002502,7,77.0,222.0,True
INV002503,9,47.5,140.0,True
INV002504,10,53.0,188.0,True
INV002506,8,55.0,81.0,True
INV002507,6,83.2,159.0,True
INV002508,9,51.625,171.0,True
INV002509,12,29.0,74.0,True
INV002510,12,45.45454545454545,121.0,True
INV002520,12,43.09090909090909,118.0,True
INV002521,8,56.42857142857143,126.0,True
INV002523,12,45.63636363636363,133.0,True
INV002526,11,42.1,136.0,True
INV002527,11,29.8,72.0,True
INV002528,6,74.4,241.0,True
INV002529,6,81.6,202.0,True
INV002530,9,62.5,175.0,True
INV002531,10,50.888888888888886,135.0,True
INV002533,7,60.666666666666664,134.0,True
INV002535,11,36.1,78.0,True
INV002536,6,71.8,198.0,True
INV002540,6,67.6,173.0,True
INV002542,9,57.75,84.0,True
INV002543,12,40.72727272727273,92.0,True
INV002546,10,55.888888888888886,88.0,True
INV002547,10,49.44444444444444,104.0,True
INV002548,7,79.83333333333333,226.0,True
INV002549,9,60.125,186.0,True
INV002551,8,59.42857142857143,164.0,True
INV002552,12,39.45454545454545,85.0,True
INV002553,12,34.0,92.0,True
INV002554,8,68.57142857142857,182.0,True
INV002555,10,53.77777777777778,117.0,True
INV002556,6,72.6,134.0,True
INV002557,9,50.375,264.0,True
INV002558,11,48.8,96.0,True
INV002560,7,79.33333333333333,127.0,True
INV002563,10,52.666666666666664,124.0,True
INV002565,10,55.333333333333336,172.0,True
INV002566,8,61.285714285714285,127.0,True
INV002567,11,46.9,107.0,True
INV002568,9,53.875,144.0,True
INV002570,12,37.09090909090909,150.0,True
INV002571,8,63.857142857142854,165.0,True
INV002572,11,44.7,108.0,True
INV002574,12,43.72727272727273,139.0,True
INV002575,11,44.9,128.0,True
INV002576,8,40.42857142857143,160.0,True
INV002579,7,34.0,71.0,True
INV002582,10,43.0,93.0,True
INV002583,7,65.33333333333333,118.0,True
INV002585,12,42.72727272727273,74.0,True
INV002586,7,72.66666666666667,168.0,True
INV002587,6,75.0,271.0,True
INV002588,9,53.375,123.0,True
INV002590,12,42.54545454545455,125.0,True
INV002591,8,48.142857142857146,91.0,True
INV002592,6,94.8,222.0,True
INV002594,10,55.44444444444444,165.0,True
INV002597,6,84.0,301.0,True
INV002598,11,41.1,146.0,True
INV002599,7,73.66666666666667,234.0,True
INV002602,12,42.0,104.0,True
INV002603,6,68.2,170.0,True
INV002604,6,79.2,218.0,True
INV002606,9,56.0,239.0,True
INV002607,6,61.8,227.0,True
INV002611,6,97.2,181.0,True
INV002613,12,44.54545454545455,74.0,True
INV002619,6,71.6,146.0,True
INV002621,6,73.0,170.0,True
INV002622,11,48.6,170.0,True
INV002625,6,78.4,143.0,True
INV002626,6,78.6,191.0,True
INV002627,8,60.714285714285715,137.0,True
INV002628,9,53.25,322.0,True
INV002630,8,53.0,134.0,True
INV002631,8,58.285714285714285,178.0,True
INV002632,11,45.9,148.0,True
INV002633,12,40.81818181818182,101.0,True
INV002634,7,23.333333333333332,50.0,True
INV002635,10,48.888888888888886,127.0,True
INV002637,6,76.6,132.0,True
INV002639,7,30.666666666666668,55.0,True
INV002640,12,38.18181818181818,93.0,True
INV002641,8,59.57142857142857,133.0,True
INV002642,10,48.111111111111114,119.0,True
INV002643,9,55.25,229.0,True
INV002645,11,40.1,108.0,True
INV002647,7,76.0,153.0,True
INV002648,7,77.33333333333333,190.0,True
INV002652,9,48.75,156.0,True
INV002654,11,43.3,102.0,True
INV002656,10,51.333333333333336,216.0,True
INV002658,6,100.8,223.0,True
INV002659,10,49.666666666666664,141.0,True
INV002664,6,57.2,115.0,True
INV002666,11,43.7,118.0,True
INV002668,12,43.45454545454545,114.0,True
INV002671,12,43.63636363636363,114.0,True
INV002673,10,50.55555555555556,106.0,True
INV002674,12,37.45454545454545,100.0,True
INV002675,12,40.63636363636363,96.0,True
INV002679,8,65.71428571428571,135.0,True
INV002681,7,83.66666666666667,161.0,True
INV002682,10,40.44444444444444,92.0,True
INV002684,11,43.3,153.0,True
INV002685,6,96.4,224.0,True
INV002687,8,45.714285714285715,173.0,True
INV002688,10,32.888888888888886,89.0,True
INV002689,11,35.0,71.0,True
INV002692,9,56.875,124.0,True
INV002693,12,32.45454545454545,63.0,True
INV002696,11,43.7,190.0,True
INV002697,9,51.875,199.0,True
INV002698,11,31.5,69.0,True
INV002700,9,59.875,140.0,True
INV002702,10,49.0,127.0,True
INV002704,12,37.63636363636363,101.0,True
INV002705,12,22.363636363636363,75.0,True
INV002706,11,47.3,104.0,True
INV002707,11,38.9,114.0,True
INV002708,12,43.81818181818182,184.0,True
INV002711,9,57.375,230.0,True
INV002712,12,42.54545454545455,174.0,True
INV002716,6,99.8,332.0,True
INV002718,7,66.83333333333333,171.0,True
INV002722,10,47.77777777777778,178.0,True
INV002723,9,37.75,102.0,True
INV002724,12,34.81818181818182,104.0,True
INV002725,6,93.0,123.0,True
INV002726,12,29.90909090909091,83.0,True
INV002727,8,70.28571428571429,178.0,True
INV002729,8,64.71428571428571,155.0,True
INV002732,11,49.5,151.0,True
INV002733,10,54.111111111111114,150.0,True
INV002734,6,80.8,163.0,True
INV002735,12,43.18181818181818,98.0,True
INV002736,11,42.9,144.0,True
INV002737,12,38.81818181818182,81.0,True
INV002740,7,79.0,295.0,True
INV002743,8,63.0,166.0,True
INV002744,10,52.888888888888886,139.0,True
INV002745,6,97.2,153.0,True
INV002746,11,47.6,185.0,True
INV002747,7,78.33333333333333,219.0,True
INV002748,7,70.83333333333333,145.0,True
INV002750,9,52.625,236.0,True
INV002751,10,48.666666666666664,102.0,True
INV002752,9,42.375,113.0,True
INV002753,11,37.2,97.0,True
INV002754,6,93.2,149.0,True
INV002758,9,56.75,223.0,True
INV002759,7,82.0,124.0,True
INV002761,12,44.0,170.0,True
INV002762,9,46.25,125.0,True
INV002764,8,53.285714285714285,146.0,True
INV002765,8,66.57142857142857,171.0,True
INV002766,12,33.63636363636363,118.0,True
INV002767,9,46.625,145.0,True
INV002769,11,49.2,103.0,True
INV002772,10,49.666666666666664,102.0,True
INV002774,7,76.0,185.0,True
INV002775,9,37.5,117.0,True
INV002776,6,72.4,187.0,True
INV002779,11,45.9,112.0,True
INV002783,12,44.63636363636363,126.0,True
INV002784,9,34.75,125.0,True
INV002785,6,91.6,254.0,True
INV002786,11,49.8,115.0,True
INV002787,8,56.714285714285715,123.0,True
INV002788,10,50.666666666666664,124.0,True
INV002793,8,50.857142857142854,125.0,True
INV002794,10,39.55555555555556,111.0,True
INV002796,7,68.83333333333333,139.0,True
INV002798,7,74.66666666666667,118.0,True
INV002799,9,55.125,118.0,True
INV002800,8,54.42857142857143,108.0,True
INV002801,7,80.83333333333333,156.0,True
INV002802,7,46.333333333333336,155.0,True
INV002803,11,39.1,176.0,True
INV002804,10,46.55555555555556,192.0,True
INV002808,9,45.875,120.0,True
INV002809,6,81.4,276.0,True
INV002810,10,25.11111111111111,50.0,True
INV002811,8,54.857142857142854,108.0,True
INV002813,9,36.75,101.0,True
INV002819,7,31.166666666666668,69.0,True
INV002822,11,46.3,145.0,True
INV002824,12,42.27272727272727,130.0,True
INV002826,9,57.25,150.0,True
INV002827,9,49.125,200.0,True
INV002828,12,42.18181818181818,141.0,True
INV002830,6,88.2,219.0,True
INV002831,8,54.142857142857146,139.0,True
INV002832,10,50.0,121.0,True
INV002834,10,52.888888888888886,144.0,True
INV002835,7,82.33333333333333,233.0,True
INV002838,10,48.888888888888886,100.0,True
INV002841,12,19.727272727272727,44.0,True
INV002843,12,44.36363636363637,186.0,True
INV002847,11,47.4,129.0,True
INV002849,7,28.166666666666668,57.0,True
INV002850,12,36.72727272727273,85.0,True
INV002852,10,43.22222222222222,101.0,True
INV002856,6,79.8,212.0,True
INV002859,10,51.0,198.0,True
INV002861,10,53.888888888888886,184.0,True
INV002862,8,65.42857142857143,145.0,True
INV002863,9,58.75,130.0,True
INV002864,10,48.55555555555556,175.0,True
INV002865,10,32.77777777777778,66.0,True
INV002867,6,89.0,167.0,True
INV002868,9,43.75,156.0,True
INV002869,8,64.14285714285714,202.0,True
INV002870,12,45.0,139.0,True
INV002872,6,85.6,199.0,True
INV002873,9,62.25,140.0,True
INV002874,6,96.4,192.0,True
INV002877,6,51.8,111.0,True
INV002879,11,43.6,125.0,True
INV002881,9,40.5,93.0,True
INV002883,11,48.0,91.0,True
INV002886,12,44.18181818181818,132.0,True
INV002888,7,68.0,167.0,True
INV002890,10,45.0,109.0,True
INV002891,10,56.55555555555556,114.0,True
INV002893,11,42.8,106.0,True
INV002894,6,90.0,187.0,True
INV002896,6,63.6,110.0,True
INV002897,8,57.285714285714285,147.0,True
INV002899,6,89.6,207.0,True
INV002900,7,65.5,136.0,True
INV002903,9,56.0,92.0,True
INV002904,10,47.888888888888886,135.0,True
INV002905,11,42.9,142.0,True
INV002906,8,48.714285714285715,92.0,True
INV002909,8,70.57142857142857,142.0,True
INV002911,10,51.111111111111114,161.0,True
INV002912,12,45.72727272727273,185.0,True
INV002913,11,47.1,116.0,True
INV002914,6,89.2,287.0,True
INV002915,9,43.125,117.0,True
INV002921,9,51.0,103.0,True
INV002924,7,26.833333333333332,37.0,True
INV002926,6,88.6,193.0,True
INV002927,11,47.3,144.0,True
INV002928,10,46.77777777777778,107.0,True
INV002929,9,59.5,168.0,True
INV002931,9,59.0,157.0,True
INV002932,9,44.875,96.0,True
INV002933,12,31.272727272727273,89.0,True
INV002934,10,34.666666666666664,98.0,True
INV002935,9,50.875,95.0,True
INV002937,10,44.77777777777778,184.0,True
INV002939,12,35.54545454545455,109.0,True
INV002940,7,74.5,229.0,True
INV002941,8,47.285714285714285,154.0,True
INV002942,12,41.54545454545455,180.0,True
INV002943,8,61.42857142857143,150.0,True
INV002944,6,70.2,122.0,True
INV002945,10,50.55555555555556,128.0,True
INV002947,10,50.44444444444444,152.0,True
INV002948,7,66.0,112.0,True
INV002950,12,41.27272727272727,119.0,True
INV002951,10,40.666666666666664,74.0,True
INV002954,10,45.666666666666664,118.0,True
INV002956,9,55.75,126.0,True
INV002957,7,76.5,161.0,True
INV002961,9,63.5,231.0,True
INV002964,7,52.5,101.0,True
INV002966,9,47.625,98.0,True
INV002969,10,24.88888888888889,71.0,True
INV002973,6,48.2,200.0,True
INV002974,12,36.63636363636363,82.0,True
INV002978,6,78.0,173.0,True
INV002979,7,64.5,131.0,True
INV002980,6,68.2,117.0,True
INV002982,6,71.8,203.0,True
INV002983,7,68.16666666666667,156.0,True
INV002984,10,53.111111111111114,130.0,True
INV002985,6,49.0,91.0,True
INV002989,11,43.3,132.0,True
INV002992,6,71.6,93.0,True
INV002993,9,57.625,156.0,True
INV002994,9,44.125,142.0,True
INV002996,12,43.27272727272727,108.0,True
INV002997,8,54.857142857142854,115.0,True
INV003000,7,67.0,137.0,True
INV003002,8,63.42857142857143,225.0,True
INV003003,11,46.6,85.0,True
INV003004,8,66.85714285714286,120.0,True
INV003005,11,37.2,107.0,True
INV003007,12,42.09090909090909,130.0,True
INV003008,8,54.714285714285715,124.0,True
INV003009,12,27.727272727272727,71.0,True
INV003010,7,77.0,145.0,True
INV003011,10,48.77777777777778,154.0,True
INV003012,6,46.6,90.0,True
INV003014,7,68.66666666666667,144.0,True
INV003015,11,45.6,128.0,True
INV003016,6,96.6,195.0,True
INV003017,7,73.16666666666667,256.0,True
INV003018,7,41.833333333333336,156.0,True
INV003021,8,68.85714285714286,156.0,True
INV003022,12,39.09090909090909,96.0,True
INV003024,11,26.7,91.0,True
INV003025,11,29.8,59.0,True
INV003027,8,71.0,173.0,True
INV003028,10,53.666666666666664,183.0,True
INV003031,8,62.57142857142857,216.0,True
INV003033,11,47.8,102.0,True
INV003034,7,61.333333333333336,118.0,True
INV003036,10,50.22222222222222,138.0,True
INV003037,12,43.36363636363637,156.0,True
INV003040,10,41.333333333333336,123.0,True
INV003041,11,47.3,108.0,True
INV003043,11,44.3,109.0,True
INV003044,9,53.375,190.0,True
INV003045,11,47.0,248.0,True
INV003047,12,44.63636363636363,215.0,True
INV003048,6,71.0,208.0,True
INV003049,9,54.375,164.0,True
INV003054,11,47.2,200.0,True
INV003055,8,68.28571428571429,209.0,True
INV003057,10,53.666666666666664,97.0,True
INV003058,10,42.22222222222222,106.0,True
INV003060,12,43.09090909090909,94.0,True
INV003061,8,59.57142857142857,121.0,True
INV003063,9,43.375,112.0,True
INV003065,9,48.75,106.0,True
INV003068,6,74.0,204.0,True
INV003069,8,46.142857142857146,192.0,True
INV003070,12,39.63636363636363,132.0,True
INV003073,9,42.875,99.0,True
INV003074,11,46.3,123.0,True
INV003075,11,40.2,128.0,True
INV003077,9,60.5,212.0,True
INV003078,9,60.625,126.0,True
INV003079,7,59.666666666666664,158.0,True
INV003082,10,36.111111111111114,73.0,True
INV003083,11,38.1,83.0,True
INV003086,7,50.0,187.0,True
INV003089,8,58.0,89.0,True
INV003091,11,40.7,199.0,True
INV003095,12,41.09090909090909,122.0,True
INV003097,12,39.90909090909091,92.0,True
INV003099,6,76.8,208.0,True
INV003100,8,59.285714285714285,211.0,True
INV003101,7,74.66666666666667,151.0,True
INV003102,10,48.888888888888886,188.0,True
INV003105,12,38.54545454545455,140.0,True
INV003110,8,52.142857142857146,158.0,True
INV003111,10,43.55555555555556,117.0,True
INV003112,7,76.33333333333333,173.0,True
INV003113,11,49.0,97.0,True
INV003115,7,40.0,116.0,True
INV003116,6,47.6,79.0,True
INV003117,12,42.36363636363637,114.0,True
INV003119,8,59.57142857142857,125.0,True
INV003120,7,61.666666666666664,116.0,True
INV003121,12,33.18181818181818,102.0,True
INV003123,9,58.375,130.0,True
INV003124,12,39.0,112.0,True
INV003125,7,68.33333333333333,140.0,True
INV003128,7,61.333333333333336,141.0,True
INV003129,6,74.4,139.0,True
INV003130,7,51.333333333333336,133.0,True
INV003134,12,42.09090909090909,172.0,True
INV003139,12,30.09090909090909,125.0,True
INV003140,12,36.27272727272727,106.0,True
INV003141,11,40.5,91.0,True
INV003144,11,49.5,147.0,True
INV003146,12,45.0,172.0,True
INV003150,8,69.42857142857143,176.0,True
INV003151,9,50.625,134.0,True
INV003153,9,44.625,156.0,True
INV003158,10,51.0,138.0,True
INV003159,6,62.4,169.0,True
INV003160,9,61.625,224.0,True
INV003161,10,49.888888888888886,118.0,True
INV003165,7,79.5,243.0,True
INV003166,6,88.6,196.0,True
INV003167,6,66.8,160.0,True
INV003168,9,62.125,131.0,True
INV003169,9,53.625,178.0,True
INV003171,8,66.71428571428571,149.0,True
INV003173,11,46.4,109.0,True
INV003174,8,50.142857142857146,174.0,True
INV003176,6,78.4,153.0,True
INV003178,9,41.0,79.0,True
INV003179,11,45.0,151.0,True
INV003184,6,93.6,206.0,True
INV003185,8,56.857142857142854,109.0,True
INV003187,9,58.25,244.0,True
INV003188,8,63.857142857142854,216.0,True
INV003189,12,41.81818181818182,99.0,True
INV003190,6,77.2,218.0,True
INV003191,12,42.63636363636363,82.0,True
INV003192,12,37.27272727272727,141.0,True
INV003193,11,48.3,206.0,True
INV003194,6,79.6,157.0,True
INV003196,8,68.85714285714286,204.0,True
INV003200,9,61.25,148.0,True
INV003201,8,62.42857142857143,97.0,True
INV003202,7,61.5,139.0,True
INV003203,9,53.625,197.0,True
INV003205,12,38.63636363636363,111.0,True
INV003206,8,66.85714285714286,234.0,True
INV003208,6,97.0,285.0,True
INV003209,8,55.714285714285715,120.0,True
INV003210,8,51.57142857142857,112.0,True
INV003211,11,45.9,95.0,True
INV003212,7,61.5,172.0,True
INV003214,9,46.75,170.0,True
INV003215,11,45.1,86.0,True
INV003218,7,70.33333333333333,199.0,True
INV003219,11,32.9,70.0,True
INV003220,10,38.44444444444444,103.0,True
INV003221,12,33.36363636363637,88.0,True
INV003222,10,54.333333333333336,111.0,True
INV003223,9,59.25,228.0,True
INV003224,7,51.166666666666664,152.0,True
INV003225,9,59.0,127.0,True
INV003226,7,63.166666666666664,209.0,True
INV003227,9,61.75,233.0,True
INV003228,9,52.625,239.0,True
INV003230,12,40.09090909090909,206.0,True
INV003231,10,55.333333333333336,222.0,True
INV003232,11,41.8,107.0,True
INV003234,9,60.375,123.0,True
INV003235,8,66.0,187.0,True
INV003236,11,48.3,103.0,True
INV003237,6,70.2,195.0,True
INV003238,10,51.333333333333336,138.0,True
INV003240,6,81.4,258.0,True
INV003242,11,46.7,158.0,True
INV003243,6,56.6,141.0,True
INV003244,6,64.6,96.0,True
INV003247,11,42.3,143.0,True
INV003248,9,58.875,115.0,True
INV003250,11,47.9,198.0,True
INV003252,6,67.6,192.0,True
INV003253,6,60.0,112.0,True
INV003254,6,37.0,56.0,True
INV003256,10,38.0,65.0,True
INV003257,9,42.0,131.0,True
INV003258,12,45.18181818181818,129.0,True
INV003260,9,55.875,142.0,True
INV003262,9,53.25,150.0,True
INV003263,7,81.16666666666667,222.0,True
INV003264,8,57.42857142857143,182.0,True
INV003267,9,53.125,197.0,True
INV003269,6,55.8,116.0,True
INV003270,8,27.857142857142858,78.0,True
INV003271,10,40.77777777777778,91.0,True
INV003273,10,47.77777777777778,134.0,True
INV003276,7,40.333333333333336,71.0,True
INV003277,11,45.4,136.0,True
INV003279,10,56.333333333333336,147.0,True
INV003287,12,41.72727272727273,100.0,True
INV003288,12,44.54545454545455,114.0,True
INV003289,12,37.0,115.0,True
INV003291,9,49.0,123.0,True
INV003294,8,54.0,188.0,True
INV003295,8,59.42857142857143,183.0,True
INV003296,7,42.0,94.0,True
INV003297,10,43.22222222222222,94.0,True
INV003298,11,40.1,180.0,True
INV003300,7,54.0,219.0,True
INV003301,10,52.77777777777778,113.0,True
INV003304,12,36.18181818181818,106.0,True
INV003306,9,58.875,285.0,True
INV003308,11,45.4,110.0,True
INV003310,11,42.4,137.0,True
INV003311,12,40.0,149.0,True
INV003313,6,61.4,177.0,True
INV003314,9,55.125,183.0,True
INV003315,6,77.4,253.0,True
INV003317,12,37.27272727272727,79.0,True
INV003320,12,34.54545454545455,192.0,True
INV003321,8,70.28571428571429,227.0,True
INV003324,8,67.0,144.0,True
INV003325,9,63.125,129.0,True
INV003329,11,50.5,181.0,True
INV003331,6,76.2,117.0,True
INV003332,6,69.8,134.0,True
INV003336,8,62.0,109.0,True
INV003338,12,32.27272727272727,135.0,True
INV003340,11,49.2,113.0,True
INV003341,10,56.0,110.0,True
INV003342,12,41.72727272727273,147.0,True
INV003343,11,47.5,110.0,True
INV003344,12,39.36363636363637,159.0,True
INV003345,7,56.833333333333336,121.0,True
INV003346,7,64.83333333333333,128.0,True
INV003347,6,59.6,134.0,True
INV003350,7,77.0,191.0,True
INV003351,7,45.0,62.0,True
INV003352,10,54.333333333333336,279.0,True
INV003354,12,42.36363636363637,162.0,True
INV003355,8,60.57142857142857,125.0,True
INV003357,8,44.57142857142857,77.0,True
INV003359,7,46.333333333333336,170.0,True
INV003360,12,37.81818181818182,109.0,True
INV003363,7,61.833333333333336,175.0,True
INV003366,10,43.55555555555556,101.0,True
INV003369,6,78.6,105.0,True
INV003370,8,54.285714285714285,201.0,True
INV003372,10,33.0,74.0,True
INV003373,12,45.45454545454545,106.0,True
INV003374,9,57.625,128.0,True
INV003375,10,51.333333333333336,158.0,True
INV003376,11,47.8,173.0,True
INV003377,7,71.5,155.0,True
INV003379,12,41.0,134.0,True
INV003380,11,42.7,83.0,True
INV003381,12,37.72727272727273,136.0,True
INV003382,11,39.0,158.0,True
INV003387,9,52.125,147.0,True
INV003388,12,39.09090909090909,103.0,True
INV003389,8,54.857142857142854,106.0,True
INV003391,10,38.77777777777778,104.0,True
INV003393,10,49.55555555555556,91.0,True
INV003394,6,84.2,186.0,True
INV003395,10,44.77777777777778,113.0,True
INV003396,7,82.33333333333333,267.0,True
INV003398,12,39.81818181818182,84.0,True
INV003399,7,77.83333333333333,261.0,True
INV003401,9,40.875,145.0,True
INV003402,6,94.6,303.0,True
INV003403,8,61.857142857142854,129.0,True
INV003404,12,40.72727272727273,112.0,True
INV003405,10,43.0,186.0,True
INV003406,12,37.54545454545455,147.0,True
INV003407,10,52.666666666666664,146.0,True
INV003408,9,49.125,143.0,True
INV003409,10,37.666666666666664,77.0,True
INV003410,8,64.42857142857143,215.0,True
INV003411,12,45.0,166.0,True
INV003412,9,28.625,94.0,True
INV003415,7,54.0,174.0,True
INV003419,12,30.272727272727273,65.0,True
INV003420,7,66.66666666666667,186.0,True
INV003421,6,83.6,284.0,True
INV003422,8,72.57142857142857,151.0,True
INV003423,6,83.8,140.0,True
INV003424,12,39.90909090909091,124.0,True
INV003426,7,37.333333333333336,86.0,True
INV003427,9,56.5,266.0,True
INV003428,9,53.875,98.0,True
INV003429,9,51.125,125.0,True
INV003430,7,61.166666666666664,104.0,True
INV003431,8,42.857142857142854,81.0,True
INV003432,8,52.57142857142857,97.0,True
INV003435,10,51.55555555555556,140.0,True
INV003436,10,46.22222222222222,108.0,True
INV003437,11,45.9,177.0,True
INV003438,9,55.25,157.0,True
INV003448,12,40.63636363636363,99.0,True
INV003449,8,51.857142857142854,143.0,True
INV003450,12,39.0,158.0,True
INV003452,6,25.6,47.0,True
INV003455,11,31.7,67.0,True
INV003457,9,45.375,114.0,True
INV003458,10,54.22222222222222,127.0,True
INV003459,12,40.90909090909091,106.0,True
INV003460,8,52.42857142857143,95.0,True
INV003462,8,61.857142857142854,119.0,True
INV003463,6,80.4,125.0,True
INV003469,8,40.0,139.0,True
INV003473,7,79.83333333333333,188.0,True
INV003475,9,56.0,155.0,True
INV003477,7,69.5,134.0,True
INV003478,10,50.333333333333336,195.0,True
INV003479,11,46.0,164.0,True
INV003480,12,37.45454545454545,111.0,True
INV003484,7,61.5,333.0,True
INV003487,11,40.7,155.0,True
INV003491,12,43.0,106.0,True
INV003492,8,69.14285714285714,132.0,True
INV003494,9,43.125,100.0,True
INV003495,12,40.27272727272727,80.0,True
INV003496,10,49.55555555555556,112.0,True
INV003503,8,66.85714285714286,142.0,True
INV003505,9,64.0,171.0,True
INV003506,10,51.111111111111114,103.0,True
INV003509,12,44.27272727272727,141.0,True
INV003511,12,44.54545454545455,128.0,True
INV003513,7,45.833333333333336,159.0,True
INV003514,10,44.55555555555556,140.0,True
INV003518,11,39.6,78.0,True
INV003521,9,58.75,183.0,True
INV003524,12,41.81818181818182,150.0,True
INV003525,10,46.111111111111114,122.0,True
INV003526,11,44.1,146.0,True
INV003527,6,81.4,245.0,True
INV003528,11,46.9,107.0,True
INV003530,7,42.5,92.0,True
INV003531,12,37.18181818181818,146.0,True
INV003532,7,78.5,150.0,True
INV003533,11,40.0,129.0,True
INV003534,11,39.4,124.0,True
INV003535,6,68.0,127.0,True
INV003536,10,51.55555555555556,114.0,True
INV003537,9,58.375,192.0,True
INV003539,8,63.857142857142854,120.0,True
INV003540,6,87.8,166.0,True
INV003541,8,56.57142857142857,175.0,True
INV003543,12,37.45454545454545,90.0,True
INV003545,9,56.625,169.0,True
INV003546,8,58.857142857142854,126.0,True
INV003552,6,85.8,207.0,True
INV003553,12,40.54545454545455,100.0,True
INV003554,11,38.9,144.0,True
INV003556,8,55.42857142857143,119.0,True
INV003557,9,41.75,156.0,True
INV003558,9,34.875,66.0,True
INV003559,10,48.333333333333336,118.0,True
INV003561,10,51.666666666666664,118.0,True
INV003562,9,60.375,139.0,True
INV003563,10,49.333333333333336,153.0,True
INV003564,11,49.7,128.0,True
INV003565,8,62.714285714285715,144.0,True
INV003566,7,70.33333333333333,125.0,True
INV003567,8,65.71428571428571,177.0,True
INV003568,12,27.363636363636363,79.0,True
INV003569,7,68.16666666666667,144.0,True
INV003571,6,99.6,219.0,True
INV003572,6,86.8,222.0,True
INV003573,8,48.714285714285715,135.0,True
INV003574,6,98.0,141.0,True
INV003579,8,57.42857142857143,151.0,True
INV003580,11,43.6,127.0,True
INV003581,12,45.81818181818182,145.0,True
INV003582,12,31.363636363636363,84.0,True
INV003586,12,39.63636363636363,81.0,True
INV003587,8,57.285714285714285,180.0,True
INV003590,6,71.0,193.0,True
INV003592,10,42.22222222222222,121.0,True
INV003593,9,48.875,153.0,True
INV003594,6,77.0,217.0,True
INV003597,10,45.888888888888886,159.0,True
INV003598,11,47.6,114.0,True
INV003599,11,26.8,53.0,True
INV003600,7,70.83333333333333,124.0,True
INV003601,10,46.55555555555556,118.0,True
INV003602,8,69.57142857142857,159.0,True
INV003604,9,56.375,188.0,True
INV003607,8,50.285714285714285,174.0,True
INV003608,7,49.166666666666664,134.0,True
INV003609,7,75.16666666666667,226.0,True
INV003611,11,41.3,113.0,True
INV003612,6,45.8,116.0,True
INV003613,10,52.44444444444444,191.0,True
INV003614,9,60.75,102.0,True
INV003616,7,67.66666666666667,99.0,True
INV003619,9,60.375,113.0,True
INV003620,6,92.6,226.0,True
INV003625,11,31.2,99.0,True
INV003626,11,44.9,167.0,True
INV003627,10,39.44444444444444,97.0,True
INV003630,9,39.375,96.0,True
INV003633,10,44.888888888888886,93.0,True
INV003634,10,45.333333333333336,155.0,True
INV003635,10,47.111111111111114,95.0,True
INV003636,6,95.0,154.0,True
INV003637,10,50.44444444444444,152.0,True
INV003638,10,29.0,75.0,True
INV003639,6,67.0,224.0,True
INV003641,10,52.111111111111114,110.0,True
INV003642,10,35.55555555555556,217.0,True
INV003643,9,55.375,168.0,True
INV003644,6,64.0,136.0,True
INV003645,10,52.888888888888886,171.0,True
INV003647,9,54.25,281.0,True
INV003648,6,64.8,147.0,True
INV003649,11,50.4,93.0,True
INV003650,12,32.90909090909091,86.0,True
INV003651,7,50.666666666666664,102.0,True
INV003654,8,51.857142857142854,118.0,True
INV003655,12,40.72727272727273,159.0,True
INV003656,7,63.333333333333336,129.0,True
INV003658,10,55.0,121.0,True
INV003660,10,43.888888888888886,127.0,True
INV003661,9,48.625,95.0,True
INV003663,7,64.66666666666667,123.0,True
INV003666,10,38.44444444444444,77.0,True
INV003669,10,35.666666666666664,98.0,True
INV003670,11,49.6,137.0,True
INV003671,10,38.55555555555556,153.0,True
INV003672,11,43.7,123.0,True
INV003673,11,48.2,95.0,True
INV003674,9,43.5,83.0,True
INV003675,9,47.375,132.0,True
INV003677,7,62.0,259.0,True
INV003678,10,42.22222222222222,76.0,True
INV003680,7,68.5,135.0,True
INV003681,11,40.8,101.0,True
INV003683,8,66.0,162.0,True
INV003684,9,61.375,229.0,True
INV003685,9,50.25,132.0,True
INV003686,12,43.90909090909091,130.0,True
INV003691,8,72.14285714285714,220.0,True
INV003693,10,47.55555555555556,170.0,True
INV003695,11,42.0,111.0,True
INV003696,8,68.28571428571429,190.0,True
INV003697,12,43.0,152.0,True
INV003698,11,42.6,132.0,True
INV003702,7,72.66666666666667,118.0,True
INV003705,11,50.5,92.0,True
INV003707,8,67.85714285714286,152.0,True
INV003708,12,33.0,94.0,True
INV003709,8,65.42857142857143,181.0,True
INV003710,7,65.5,116.0,True
INV003711,8,51.57142857142857,128.0,True
INV003712,11,41.0,160.0,True
INV003713,11,48.9,161.0,True
